timestamp,power_factor,temperature,hour,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos
2000-06-25 08:00:00,0.67919653611641,20.9,8,6,6,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2000-06-25 09:00:00,0.719233194927617,23.0,9,6,6,1,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2000-06-25 10:00:00,0.747543822242172,24.5,10,6,6,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2000-06-25 11:00:00,0.765092469980922,25.8,11,6,6,1,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
2000-06-25 12:00:00,0.774444880858863,26.6,12,6,6,1,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2000-06-25 13:00:00,0.78178947368421,27.1,13,6,6,1,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0
2000-06-25 14:00:00,0.78450099128418,27.4,14,6,6,1,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2000-06-25 15:00:00,0.7867169042008,28.5,15,6,6,1,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0
2000-06-25 16:00:00,0.789817678524669,28.4,16,6,6,1,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0
2000-06-25 17:00:00,0.778075524632476,27.8,17,6,6,1,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2000-06-25 18:00:00,0.757459132906894,26.8,18,6,6,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2000-06-25 19:00:00,0.739505293083454,25.5,19,6,6,1,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2000-06-25 20:00:00,0.738002169603112,24.2,20,6,6,1,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2000-06-25 21:00:00,0.720621815733363,23.3,21,6,6,1,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0
2000-06-25 22:00:00,0.651938577787753,22.6,22,6,6,1,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
2000-06-25 23:00:00,0.580166161672838,22.2,23,6,6,1,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0
2000-06-26 00:00:00,0.528719148617813,21.8,0,6,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2000-06-26 01:00:00,0.499567164179104,21.5,1,6,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0
